id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
5076,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,3.7,449,28
5077,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,3.2,560,27
5078,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 40m,05:40,3.1,560,14
5079,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,08h 10m,06:00,4.0,808,35
5080,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,07h 30m,04:30,3.5,1000,18
5081,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,08h 00m,05:30,3.1,700,21
5082,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Non A/C Seater / Sleeper (2+1),19:40,08h 50m,04:30,3.5,500,22
5083,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:35,08h 10m,05:45,3.5,500,30
5084,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:40,07h 50m,05:30,3.4,455,21
5085,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,3.2,640,30
5086,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Krishna Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.8,1000,18
5087,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Morning Star Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.3,990,24
5088,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,08h 15m,05:45,3.2,800,21
5089,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,2.9,510,30
5090,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,SBT,Non A/C Seater / Sleeper (2+1),22:00,08h 40m,06:40,3.1,690,32
5091,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,3.4,474,23
5092,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VIHARI TRAVELS,NON A/C Sleeper (2+1),22:10,05h 50m,04:00,3.2,1999,1
5093,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,07h 15m,05:15,3.6,474,22
5094,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:10,07h 50m,06:00,3.6,535,34
5095,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vihari Travels ,NON AC Seater / Sleeper 2+1,20:00,08h 15m,04:15,4.2,664,21
5096,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vihari Travels ,NON A/C Sleeper (2+1),22:00,07h 30m,05:30,0.0,820,23
5097,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,08h 45m,04:00,4.3,451,31
5098,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,08h 35m,04:20,3.9,451,31
5099,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,07h 59m,04:29,4.3,767,42
5100,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 45m,05:45,3.7,451,24
5101,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 00m,05:00,4.1,483,18
5102,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4155,INDRA(A.C. Seater),21:10,07h 14m,04:24,3.5,545,29
5103,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4189,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,08h 05m,05:20,4.8,451,29
5104,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4619,STAR LINER(NON-AC SLEEPER 2+1),21:20,07h 10m,04:30,4.0,584,10
5105,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,07h 40m,05:20,3.3,451,31
5106,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4223,INDRA(A.C. Seater),21:45,07h 10m,04:55,3.6,545,32
5107,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,07h 55m,05:45,3.5,451,30
5108,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,06h 05m,04:20,3.4,451,32
5109,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4181,STAR LINER(NON-AC SLEEPER 2+1),22:15,07h 05m,05:20,3.6,584,21
5110,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4219,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,06h 50m,05:05,4.0,693,33
5111,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07h 45m,07:15,4.7,757,26
5112,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,07h 12m,06:50,4.6,421,24
5113,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,07h 15m,06:45,4.5,400,24
5114,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,AdShyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:15,07h 15m,06:30,4.6,438.9,46
5115,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,NueGo,Electric A/C Seater (2+2),22:35,08h 00m,06:35,4.6,379,25
5116,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Svkdt travels,A/C Sleeper (2+1),22:30,08h 25m,06:55,4.4,590,24
5117,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,AC Sleeper (2+1),23:10,07h 40m,06:50,4.4,641,23
5118,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Svkdt travels,A/C Sleeper (2+1),22:20,08h 10m,06:30,4.3,590,25
5119,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,AC Sleeper (2+1),23:50,07h 35m,07:25,4.5,724,20
5120,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,KARTHIKEYA TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:30,06h 45m,05:15,4.7,450,21
5121,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,4.4,629,25
5122,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sri KVR Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.3,600,28
5123,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,07h 55m,06:10,4.1,450,27
5124,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,NueGo,Electric A/C Seater (2+2),15:00,08h 00m,23:00,4.2,332,25
5125,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,NueGo,Electric A/C Seater (2+2),11:30,08h 00m,19:30,4.1,332,31
5126,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,V Kaveri Travels,A/C Seater / Sleeper (2+1),22:15,07h 00m,05:15,4.0,560,24
5127,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,NueGo,Electric A/C Seater (2+2),23:50,08h 00m,07:50,3.8,379,28
5128,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,3.8,500,26
5129,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Tirumala Xpress,A/C Sleeper (2+1),21:35,08h 55m,06:30,3.6,560,25
5130,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Pavan Tours and Travels,A/C Sleeper (2+1),22:30,07h 40m,06:10,4.4,584,28
5131,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),22:00,07h 30m,05:30,3.2,500,37
5132,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:30,07h 00m,06:30,3.2,800,23
5133,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 15m,05:00,3.2,500,29
5134,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Teja Tours and Travels,A/C Sleeper (2+1),22:00,07h 15m,05:15,4.2,580,12
5135,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Mozo travels,A/C Sleeper (2+1),22:30,06h 55m,05:25,4.1,649,21
5136,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Orange Tours And Travels,NON A/C Sleeper (2+1),21:45,08h 00m,05:45,3.3,800,36
5137,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),23:30,06h 30m,06:00,2.9,800,28
5138,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,06h 20m,05:50,2.8,500,33
5139,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),22:50,06h 20m,05:10,2.9,690,24
5140,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,2.7,399,31
5141,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Prasanna Travels,A/C Seater / Sleeper (2+1),23:55,07h 15m,07:10,2.8,500,29
5142,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 30m,05:50,3.0,400,31
5143,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sudha Sri Tours and Travels,A/C Sleeper (2+1),22:10,06h 30m,04:40,3.2,751,24
5144,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),22:55,06h 35m,05:30,2.6,690,25
5145,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,NON A/C Sleeper (2+1),23:00,05h 30m,04:30,2.5,550,19
5146,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,SRI MARUTHI TRAVELS,A/C Sleeper (2+1),22:30,06h 30m,05:00,3.0,599,24
5147,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Lakshmi Gayatri Travels,Non A/C Seater / Sleeper (2+1),22:30,08h 15m,06:45,2.8,400,31
5148,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),21:30,08h 15m,05:45,2.3,690,25
5149,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Chandu Travels,A/C Seater / Sleeper (2+1),22:30,07h 05m,05:35,2.5,437,29
5150,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),22:30,06h 45m,05:15,2.0,690,30
5151,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,2.3,699,17
5152,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Moonlight Travels,A/C Sleeper (2+1),23:00,06h 45m,05:45,2.3,3000,1
5153,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Vasireddy Travels,A/C Seater / Sleeper (2+1),22:20,07h 40m,06:00,1.5,650,35
5154,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Prasanna Travels,A/C Seater / Sleeper (2+1),23:05,07h 25m,06:30,3.0,500,31
5155,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Prasanna Travels,A/C Seater / Sleeper (2+1),23:50,06h 40m,06:30,2.6,500,34
5156,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,2.8,450,28
5157,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sravani Travels,A/C Sleeper (2+1),22:25,07h 05m,05:30,2.6,4000,36
5158,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,NON A/C Sleeper (2+1),22:50,06h 35m,05:25,2.0,550,20
5159,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Varun Travels,Bharat Benz A/C Sleeper (2+1),23:00,06h 30m,05:30,2.8,700,25
5160,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,YNR Travels,A/C Sleeper (2+1),23:40,07h 20m,07:00,1.7,689,27
5161,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 6039,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,08h 30m,20:00,3.1,678,31
5162,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 5655,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,09h 40m,02:10,3.7,710,31
5163,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 9147,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,09h 30m,05:30,4.0,678,29
5164,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 6031,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,09h 10m,05:40,4.3,710,26
5165,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 6067,STAR LINER(NON-AC SLEEPER 2+1),21:00,08h 40m,05:40,4.4,920,15
5166,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 9235,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 25m,05:25,2.6,710,26
5167,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 6035,INDRA(A.C. Seater),21:30,08h 20m,05:50,4.2,859,36
5168,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 5351,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,07h 50m,05:40,3.9,678,29
5169,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 6033,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 50m,05:50,4.3,710,31
5170,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 5651,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,09h 25m,07:55,4.0,710,31
5171,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 47143,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:00,07h 05m,06:05,4.2,873,15
5172,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 5663,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,07h 45m,07:00,3.6,678,33
5173,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 9198,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,07h 50m,07:20,3.6,678,32
5174,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 5418,VENNELA (A.C. SLEEPER),23:55,07h 10m,07:05,2.1,1271,7
5175,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,APSRTC - 5442,VENNELA (A.C. SLEEPER),23:55,06h 30m,06:25,2.5,1271,19
5176,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,KNR TRAVELS,Non A/C Seater / Sleeper (2+1),21:40,08h 15m,05:55,4.7,500,21
5177,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Sai Karthik Travels,Non A/C Seater / Sleeper (2+1),23:30,07h 40m,07:10,4.7,600,28
5178,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 53m,05:38,4.6,600,20
5179,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),21:35,08h 23m,05:58,4.5,550,19
5180,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,CMR Express,NON A/C Sleeper (2+1),22:05,07h 57m,06:02,4.5,800,9
5181,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,A/C Sleeper (2+1),22:00,08h 00m,06:00,4.4,930,19
5182,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,AR & BCVR Travels,A/C Sleeper (2+1),22:15,08h 15m,06:30,4.4,1000,25
5183,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 42m,05:27,4.4,550,26
5184,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,A/C Sleeper (2+1),23:15,07h 22m,06:37,4.5,850,23
5185,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,MMR TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,07h 53m,05:53,4.3,599,26
5186,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,A/C Seater / Sleeper (2+1),22:00,07h 50m,05:50,4.3,548,23
5187,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,CGR Travels,Non A/C Seater / Sleeper (2+1),22:10,08h 15m,06:25,4.2,500,14
5188,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,CGR Travels,Non A/C Seater / Sleeper (2+1),23:00,07h 40m,06:40,4.3,600,11
5189,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,CMR Express,Non A/C Seater / Sleeper (2+1),23:00,07h 30m,06:30,4.3,680,25
5190,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,NON A/C Sleeper (2+1),22:20,07h 43m,06:03,4.4,800,13
5191,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,CGR Travels,A/C Seater / Sleeper (2+1),22:50,07h 50m,06:40,4.2,700,7
5192,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,MMR TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,07h 50m,06:20,4.3,599,32
5193,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,Mercedes Benz Multi-Axle A/C Sleeper (2+1),23:30,06h 50m,06:20,4.3,900,15
5194,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),22:45,08h 35m,07:20,4.4,847,27
5195,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,CMR Express,Non A/C Seater / Sleeper (2+1),22:30,07h 37m,06:07,4.1,700,23
5196,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,CGR Travels,A/C Seater / Sleeper (2+1),23:15,07h 30m,06:45,4.1,800,15
5197,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Ramana Tours And Travels,A/C Sleeper (2+1),23:30,08h 05m,07:35,4.2,860,18
5198,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,CMR Express,A/C Sleeper (2+1),23:35,07h 02m,06:37,3.9,960,17
5199,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,CMR Express,A/C Sleeper (2+1),23:10,07h 12m,06:22,4.4,1040,18
5200,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),23:45,08h 25m,08:10,3.9,796,26
5201,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Maheswari Travels,A/C Sleeper (2+1),21:00,08h 46m,05:46,4.7,899,22
5202,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Anagha Travels,A/C Seater / Sleeper (2+1),22:45,07h 45m,06:30,4.2,850,30
5203,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,Non A/C Seater / Sleeper (2+1),23:15,07h 32m,06:47,3.8,540,32
5204,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,VRCR Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:36,06h 44m,06:20,3.9,1400,26
5205,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,VRCR Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:25,07h 32m,05:57,3.5,1150,27
5206,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Anagha Travels,Non A/C Seater / Sleeper (2+1),22:30,07h 30m,06:00,3.8,650,30
5207,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jathin travels,Non A/C Seater / Sleeper (2+1),22:15,07h 45m,06:00,4.3,650,24
5208,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),00:30,07h 20m,07:50,4.5,900,30
5209,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,VRCR Travels,A/C Seater / Sleeper (2+1),23:10,06h 55m,06:05,3.7,750,32
5210,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,SREE LEKYAA TRAVELS,A/C Sleeper (2+1),22:05,08h 30m,06:35,3.7,999,23
5211,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Deepna Travels,A/C Seater / Sleeper (2+1),21:30,08h 50m,06:20,3.1,699,28
5212,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Jagan Travels,A/C Sleeper (2+1),22:45,07h 40m,06:25,3.8,800,19
5213,Kadapa to Hyderabad,https://www.redbus.in/bus-tickets/kadapa-to-hyderabad,Vandana Travels,A/C Seater / Sleeper (2+1),22:50,07h 03m,05:53,3.7,750,27
